ï»¿Country Name,Year,EG.ELC.ACCS.ZS,SE.PRM.TENR,NY.ADJ.NNTY.KD.ZG,NY.ADJ.NNTY.PC.KD.ZG,NY.ADJ.AEDU.GN.ZS,NY.ADJ.ICTR.GN.ZS,SP.POP.DPND,SP.DYN.CBRT.IN,per_si_allsi.cov_q1_tot,per_si_allsi.cov_q5_tot,per_allsp.cov_pop_tot,per_sa_allsa.cov_pop_tot,SP.DYN.CDRT.IN,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,GC.XPN.TOTL.GD.ZS,SH.XPD.EHEX.CH.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,SE.ADT.1524.LT.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,SE.SEC.ENRL.TC.ZS,SE.PRM.ENRL.TC.ZS,EG.FEC.RNEW.ZS,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS,FP.WPI.TOTL
Niger,2016,16.2172336578369,63.79476,6.79349470427502,2.78468352728349,5.17,..,111.778738663356,48.136,..,..,..,..,9.7,..,..,..,..,7528285443.60769,4.92593093257608,17.5376823824352,..,5.88082369375496,26.6,88.7,20672987,26.73945,36.2582,..,1267000,..,48.706386584922,..,..
Nigeria,2016,59.3,..,-4.67187982959419,-7.13614443946608,0.85,..,88.0919379476831,38.887,..,..,..,..,12.462,..,..,..,..,404649527537.713,-1.61686895000074,13.0804366618964,..,-4.31763556852557,33.5,103.8,185989640,..,..,..,923770,..,20.7225188807245,..,..
Northern Mariana Islands,2016,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1250000000,28.2238442822384,..,..,..,..,..,55023,..,..,..,460,..,144.4,..,..
Norway,2016,100,99.8062,-2.606999854535,-3.43086964017169,6.49397176987868,31.65739546,52.4838216809139,11.2,..,..,..,..,7.8,..,..,39.6162759958833,..,371075238095.238,1.09146507169045,30.1813070895647,..,-4.2248633198886,1.5,2.6,5234519,8.72728,9.01206,..,625217.109375,21.9938390109566,67.4098308904111,4.67889976501465,..
Oman,2016,100,98.54122,..,..,4.56834739669965,..,32.2058135442207,18.732,..,..,..,..,2.533,42.1801,37.1377,..,..,66824447334.2003,5.38416593631317,32.392776523702,98.70356,1.92168568920104,5.1,11.3,4424762,..,..,..,309500,..,93.2902623180509,3.26999998092651,..
Pakistan,2016,99.1474380493164,77.77686,7.20242888445728,5.08118899985286,1.8643885650318,21.64761055,64.9711695440283,28.233,..,..,..,..,7.283,43.67706,28.97647,..,..,278654637737.69,5.52673584474448,8.67134693163861,..,3.68584373770777,45.2,77.1,193203476,21.35147,47.63465,..,796100,..,25.3062315100758,..,142.453403907878
Palau,2016,99.2893524169922,..,..,..,..,..,..,12,..,..,..,..,10,..,..,40.6557436316654,..,303984500,0.526568960576412,8.54083102223633,..,7.06792452830189,8.2,15.8,21503,..,..,..,460,19.5887392284804,119.414851550944,..,..
Panama,2016,93.4178009033203,..,1.99449814927392,0.354392070364653,2.8,35.28255657,54.7184276714605,19.533,..,..,..,..,5.016,..,..,..,..,57957594212.2216,4.96646184067421,37.5983937324568,..,1.08802189904694,9.2,16.7,4034119,14.50099,21.44301,..,75420,..,87.2779537865986,3.31459999084473,107.91685771053
Papua New Guinea,2016,22.9321537017822,77.70604,..,..,6.9,..,66.662392738665,27.606,..,..,..,..,7.112,..,..,20.0601860290036,..,19028120012.7673,1.59238532351476,..,..,..,24.2,55.2,8084991,34.2964,35.52165,..,462840,14.1265387947013,..,..,..
Paraguay,2016,98.4,78.8174,5.82531662619716,4.46909945150489,4.88,18.6675141,56.0448061269782,20.947,..,..,..,..,5.729,36.43652,31.27849,15.4367001508115,..,36054281572.3981,4.31290497002365,25.4846945860342,98.4505999999999,4.57477453721174,11.4,21.6,6725308,..,..,..,406751.9921875,9.56841422140426,65.7761402920682,..,..
Peru,2016,94.8517456054688,99.42492,2.39108914531505,1.11121660320055,3.20671032143585,20.5438272,52.9910051965396,19.281,..,..,..,..,5.65,34.8408,32.52512,19.5126220606613,..,191639655121.33,3.95130919243149,21.7242344268657,98.88349,-0.552138977420654,7.6,15.5,31773839,14.33983,18.31765,..,1285220,13.8170890083791,45.2547375321388,..,114.486877640471
Philippines,2016,90.9816131591797,95.45245,7.66716270620913,5.99582116980137,1.84,36.38194334,57.8588078532113,23.21,..,..,..,..,6.524,..,..,14.0405095087689,..,304889079564.142,6.8757148228183,15.1071640032932,..,7.00349968539737,13.9,28.6,103320222,23.52214,28.98824,..,300000,13.6767788356607,65.5065717196409,2.70779991149902,..
Poland,2016,100,95.5969099999999,2.47584327064045,2.51990211468242,4.71443026900682,20.15974992,44.909394625885,10.1,..,..,..,..,10.2,..,..,34.8269206796797,..,471992087443.889,3.06260036695409,23.6232424486006,..,4.49358084484142,3,4.8,37970087,9.19768,10.81003,..,312680,16.1817773460168,100.352692368863,6.16079998016357,..
Portugal,2016,100,96.43135,3.0984320533549,3.42417888238558,5.06784533134471,15.52081171,53.8024711586442,8.4,..,..,..,..,10.7,..,..,41.4252105801516,..,205184480409.024,1.619414632551,16.6022343862829,..,1.35485282881427,2.1,3.7,10325452,9.64497,12.7774,..,92225.595703125,22.5309422174341,79.1371566790163,11.0662002563477,..
Puerto Rico,2016,100,..,..,..,9.06047591909014,..,49.5187469028755,9,..,..,..,..,8.1,..,..,..,..,103960800000,-1.32692791972569,32.5368792852691,..,..,..,..,3406520,..,..,..,8870,..,110.788045563328,11.8000001907349,..
Qatar,2016,100,97.83193,..,..,2.57341696183173,..,17.7440534717901,10.146,..,..,..,..,1.531,..,..,..,..,151732142857.143,2.13131091589808,54.7490969663501,..,0.445994767659144,3.9,7.8,2569804,10.24306,11.6276,..,11610,..,89.5476231430097,0.140000000596046,..
Romania,2016,100,90.04297,3.33807946013668,3.93154222144001,2.81,23.38143386,48.6544403675359,9.6,..,..,..,..,13,..,..,31.174273207069,..,188494136775.719,4.80081006663333,22.4065962704117,..,6.38022980581694,4,8.5,19702332,12.11967,19.32759,..,238400,16.7475194586474,83.2979496178062,5.90140008926392,..
Russian Federation,2016,100,97.58606,-5.5547223526595,-6.3999312987239,3.62056227715317,26.07264424,45.1011915239913,12.9,54.6393099522559,47.8671811807071,77.8751410915727,67.8902079229578,12.9,..,..,30.8413132699347,..,1284727602174.3,-0.22491098425823,29.1222093350926,..,1.14871841996118,3.5,8,144342396,..,20.61869,..,17098250,9.12636321166891,46.225377885321,5.5588002204895,..
Rwanda,2016,29.37,95.86197,6.22383865278869,3.65722107978064,3.22697184639882,12.04834713,76.5434337293355,31.105,..,..,..,..,5.966,34.61112,52.82524,18.9379326536648,..,8475681532.52169,5.98131491296596,7.69815719551898,..,6.63465285259126,16.9,39.8,11917508,18.57893,58.45684,..,26340,14.7896478876729,48.024538954181,..,..
Samoa,2016,100,96.34263,..,..,4.24,..,73.3750944066818,24.689,..,..,..,..,4.973,37.04896,42.81374,24.5095476436837,..,786640006.097846,7.1694201044955,..,..,6.21845279281499,8.8,16.9,195125,27.70971,..,..,2840,24.2000085322725,80.6893639969601,..,..
San Marino,2016,100,..,..,..,3.55096,..,..,7.9,..,..,..,..,7.6,..,..,42.1988741238863,..,1564380530.97345,2.2,..,..,..,1.1,2.3,33203,..,..,..,60,15.6549158259086,..,6.44999980926514,..
Sao Tome and Principe,2016,65.4404830932617,..,..,..,3.48,..,85.5933304862878,33.834,..,..,..,..,6.694,..,..,..,..,354237479.156978,4.1792092680182,..,..,11.3251967814119,14.9,33.7,199910,24.82051,32.15018,..,960,..,..,..,..
Saudi Arabia,2016,100,..,-3.63461745023682,-5.77996825480541,7.1861867,26.76241579,40.2495097563782,19.562,..,..,..,..,3.557,..,..,..,..,644935541440,1.67064234738177,31.3589804610702,..,3.1984131767387,4.1,7.9,32275687,..,11.68136,..,2149690,..,61.8620168524936,5.65000009536743,110.928961748634
Senegal,2016,64.5,72.33999,8.21837506410927,5.16652921782976,6.64668958291363,..,85.1650619907593,35.599,..,..,..,..,5.899,31.31751,16.65363,19.2917907868344,..,18973894458.795,6.22844989622426,14.1416278020828,..,6.23141247384123,21.1,47.5,15411614,19.65404,31.74299,..,196710,15.896196622334,54.256384049486,..,..
Serbia,2016,100,99.16856,3.25662960615915,3.7987972700648,4.27335147233988,16.0333027,50.1426907371844,9.2,..,..,..,..,14.3,..,..,..,..,38299854688.1277,2.79732371859058,11.6268240514843,99.71982,2.16139662972866,3.8,6,7058322,8.22827,14.5183,..,88360,..,107.49849234879,15.257399559021,..
Seychelles,2016,100,..,2.41554288083987,1.05471867914255,3.49,..,43.7112932604736,17.4,..,..,..,..,7.9,30.57084,27.14956,33.3269449644611,..,1427525456.57573,4.50303159109606,15.6308372500345,..,1.6817454948648,8.7,14.4,94677,11.6348,13.98602,..,460,31.6735115447859,172.15158984507,3.96490001678467,..
Sierra Leone,2016,20.3,99.17737,-5.1632687389625,-7.20414226048682,2.71225309299528,-8.834252705,81.6210861673656,35.006,..,..,..,..,12.751,35.65482,11.98943,..,..,3556036534.56923,6.05547402877262,-14.5434639104123,..,4.5804786789968,34.4,115.9,7396190,22.04465,37.33182,..,72300,..,79.4160025693785,..,..
Singapore,2016,100,99.94123,2.98312057289797,1.65561080780682,2.76,45.8347389,37.9844314563033,9.4,..,..,..,..,4.8,..,..,14.8762832546757,..,309763879840.753,2.39702145797342,53.310964091127,99.92658,3.70052475054253,1,2.8,5607283,11.67941,15.0593,..,719.000015258789,13.7082621544319,310.256116061455,4.07999992370605,80.8263627014056
Sint Maarten (Dutch part),2016,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.432506259959027,17.7227722772277,..,..,..,..,39969,..,..,..,34,..,214.60656591975,..,..
Slovak Republic,2016,100,..,2.99596408403411,2.86326484523055,3.98568080711758,23.30579665,42.5427250374284,10.6,..,..,..,..,9.6,..,..,40.1701797297251,..,89768598023.3903,3.32469529596402,26.0725138189796,..,10.9398526062152,2.9,5.8,5430798,..,..,..,49030,17.4462280746698,185.747109389577,9.67020034790039,..
Slovenia,2016,100,97.76499,4.22521237075651,4.14895034030278,4.89346357146207,24.99543255,49.997784581413,9.9,..,..,..,..,9.5,..,..,40.2838144197107,..,44708598648.8562,3.14835548996039,27.8564777332909,..,4.88509944239384,1.2,2.3,2065042,9.69943,13.80157,..,20675,18.5550134505559,146.152219504331,8.00010013580322,..
Solomon Islands,2016,47.9191436767578,72.64135,..,..,9.94,..,74.4510379711469,28.713,..,..,..,..,4.771,..,..,33.2868125132703,..,1232699139.42779,3.45660642437728,..,..,..,8.7,21.2,599419,..,25.15321,..,28900,26.6821965211914,..,..,..
Somalia,2016,29.8903179168701,..,..,..,0.991144636141377,..,97.049242506608,43.362,..,..,..,..,11.367,..,..,..,..,6761998533.93861,..,-37.3410231766974,..,..,39.1,131.5,14317996,..,..,..,637660,..,76.9594793541756,..,..
South Africa,2016,84.2,..,-0.499571241688514,-1.78605482681061,5.97,16.58264554,52.4085780041956,20.981,..,..,..,..,9.793,..,..,34.4514061565198,..,295746599722.066,0.565344943824186,19.7528526976536,..,0.909329422351874,11,38.5,56015473,26.84814,..,..,1219090,27.0969811132346,60.790525014704,26.5506992340088,..
South Sudan,2016,8.94762802124023,..,..,..,1.74693921164896,..,82.9560644445588,35.936,..,..,..,..,10.982,36.35943,12.22592,..,..,2904114903.22912,-13.833722741433,10.4562909891764,..,..,39.6,96.4,12230730,..,..,..,..,..,116.698145424894,..,..
Spain,2016,100,98.53001,3.19772315575422,3.11062993486917,4.05862110321424,22.41537823,51.3887383981403,8.7,..,..,..,..,8.8,..,..,19.7028757592609,..,1237255019653.86,3.27446273967742,23.5050361101525,99.6221599999999,3.51619299405155,1.8,3.1,46484062,11.60931,12.99102,..,505935,13.8477383547217,62.8760095912284,19.6347007751465,..
Sri Lanka,2016,95.5882339477539,99.0801,6.01988659395931,4.8348319732562,1.80556984779775,29.7818686,51.474748158842,15.292,..,..,..,..,6.899,34.89671,50.4102,16.8527581813925,..,81787420023.358,4.46882968833408,27.636433268737,98.68899,3.15423993193984,6.1,9.1,21203000,17.42213,23.16642,..,65610,12.2929318106499,50.0084866739714,4.36999988555908,..
St. Kitts and Nevis,2016,100,..,..,..,3.31,..,..,..,..,..,..,..,..,..,..,..,..,958973183.222222,2.3175085237005,..,..,-9.56295557730556,8.9,13.8,54821,7.9222,13.87277,..,260,..,107.700655813654,..,..
St. Lucia,2016,97.7609176635742,..,..,..,4.63672184422946,8.402734554,40.5888438726594,12.108,..,..,..,..,7.506,26.37935,30.798,..,..,1635675296.2963,3.36515311590185,12.8777551226832,..,3.83453955245443,12.7,17,178015,11.78644,15.12879,..,620,..,82.6003838985248,21.2626991271973,..
St. Martin (French part),2016,71.9702835083008,..,..,..,..,..,..,15.2,..,..,..,..,4.2,..,..,..,..,..,..,..,..,..,..,..,31949,..,..,..,54.4,..,..,..,..
St. Vincent and the Grenadines,2016,100,98.0976,0.292125383675184,0.120158914569714,5.17857233256347,..,46.2764822028924,15.507,..,..,..,..,7.18,37.51336,32.68362,..,..,770762204.076067,1.97545593919382,-1.86574125171537,..,1.9413945657361,9.9,16.8,109643,14.33003,14.51432,..,390,..,95.8061447920355,..,..
Sudan,2016,38.5284423828125,59.56956,-2.45695179156519,-0.974762122574575,2.18,9.370710341,80.7197296447761,32.926,..,..,..,..,7.435,..,..,..,..,95584380032.2061,4.70000004201418,20.0000336939144,..,..,30.1,65.2,39578828,..,..,..,..,..,22.3559290338775,..,..
Suriname,2016,87.1763153076172,94.71427,..,..,3.4447781,65.06948004,50.3628681529674,18.216,..,..,..,..,7.313,..,..,..,..,3152173913.04348,-5.56119342399026,..,..,7.25058004640371,10.6,20.2,558368,..,13.35066,..,163820,..,..,..,..
Sweden,2016,100,99.60713,3.55612122337388,2.26312616554108,7.1246718444401,29.3735745,59.320481409291,11.8,..,..,..,..,9.2,..,..,31.3547124252123,..,514459972806.171,3.23494192235782,29.5882539101644,..,2.78702003977361,1.7,2.9,9923085,12.90017,12.3537,..,447430,27.6546142142144,83.7076218181884,6.98999977111816,..
Switzerland,2016,100,99.75995,-2.49150643990318,-3.55053659267408,4.56884498804601,33.45288021,49.3821398765529,10.5,..,..,..,..,7.8,..,..,17.4467814928423,..,668745279604.532,1.37588449583828,34.3321458684835,..,1.75819420234065,3,4.3,8373338,9.7742,10.13562,..,41290.400390625,9.76821094216059,120.4002140529,4.91790008544922,..
Syrian Arab Republic,2016,100,..,..,..,2.5960693,..,71.0656721031047,21.472,..,..,..,..,5.522,..,..,..,..,..,..,..,..,..,8.8,17.5,18430453,..,..,..,185180,..,..,..,..
Tajikistan,2016,100,95.47253,..,..,3.76833453595531,..,62.7384592913096,28.842,..,..,..,..,5.158,..,..,..,..,6952678127.03396,6.87296416938112,-4.7836693337445,..,..,15,34.6,8734951,..,22.19159,..,141380,..,54.9733751108223,..,..
Tanzania,2016,32.8,80.80852,6.18232806550962,6.49597687136539,3.73,21.06295735,93.0237746410775,38.186,..,..,..,..,6.737,..,..,..,..,47388394818.1193,6.96807186932486,24.3828401001371,..,7.77721255794243,21.6,56.1,55572201,..,41.76673,..,947300,..,42.3310410115355,..,..
Thailand,2016,100,..,0.868816362963187,0.567200888438265,4.19167452490432,35.15299075,40.0667249848225,10.333,..,..,..,..,7.872,..,..,19.0036729833442,..,411755164832.674,3.28268307477235,33.106507562713,..,2.29688202529013,5.5,10,68863514,26.63435,16.65791,..,513120,15.4228763984157,122.168153177406,0.688000023365021,..
Timor-Leste,2016,63.3941383361816,81.8366,7.54020917207792,5.19269862536287,3.16804492119075,..,89.6102789742547,35.048,..,..,..,..,5.53,..,..,94.9898051748727,..,2521000000,0.827857234892406,23.8556128520428,..,..,21.1,49.4,1268671,..,..,..,14870,9.81802752003173,118.0285600952,..,..
Togo,2016,46.9283752441406,91.07442,2.85650963566755,0.293039282427927,5.60262810203998,..,80.6400699156215,34.028,..,..,..,..,8.686,64.0631499999999,16.01789,18.5241597236598,..,4457732624.94515,5.09999205281729,4.14560850275698,..,2.10255370940438,25.9,75.3,7606374,..,41.39676,..,56790,18.8737305765675,103.986696284281,..,..
Tonga,2016,97.02,..,..,..,2.93,..,72.8025035892307,23.982,..,..,..,..,5.989,..,..,..,..,401117499.988895,3.37947374984412,..,..,1.20724346076457,6.9,16.4,107122,..,..,..,750,..,89.4327037661608,..,..
Trinidad and Tobago,2016,100,..,..,..,2.87,..,43.7713161392798,13.608,..,..,..,..,9.612,..,..,..,..,22295585700.3672,-5.95706134719481,..,..,-5.54246159914386,17.1,26.9,1364962,..,..,..,5130,..,..,2.9721999168396,..
Tunisia,2016,100,..,..,..,5.9,9.405493723,46.3805271792291,18.295,..,..,..,..,6.341,..,..,..,..,41808379888.2682,1.1083929680381,7.70485633220642,..,0.292190960931222,7.7,13.5,11403248,..,16.18367,..,163610,..,90.6983399477086,15.5142002105713,..
Turkey,2016,100,94.44043,3.37017205072794,1.75686913770856,4.29237734524015,24.75063281,49.8492384749315,16.241,..,..,..,..,5.819,..,..,32.7205439776903,..,863721731068.508,3.18381907738632,25.3411653937894,99.62136,3.83927288439405,6.5,12.5,79512426,..,..,..,785350,18.3247725334396,46.8156420522548,10.8386001586914,..
Turkmenistan,2016,100,..,..,..,2.32,..,53.8135411364159,25.373,..,..,..,..,7.076,..,..,..,..,36180000000,6.1999999664301,..,..,..,21.8,48.8,5662544,..,..,..,488100,..,62.0279554607913,..,..
Turks and Caicos Islands,2016,95.700439453125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34900,..,..,..,950,..,..,..,..
Tuvalu,2016,99.426155090332,97.48478,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36572611.8853148,3.03495102867583,..,..,..,16.5,25.7,11097,8.38059999999999,17.19481,..,30,..,..,..,..
Uganda,2016,26.7,..,-3.3104732823404,-6.44061523764852,1.98031924528997,20.20487942,100.630767843244,42.144,..,..,..,..,8.697,..,..,13.6899262601904,..,24133664284.5033,4.78100029145199,15.4325122141856,..,0.59506005065353,20.9,51.6,41487965,..,42.72062,..,241550,13.4557703786114,47.1145215972767,..,..
Ukraine,2016,100,..,3.85887791534434,2.33634076538878,5.80122727350942,17.62434046,45.75968438318,10.3,..,..,..,..,14.7,19.63951,27.88959,33.5044167207813,..,93355993628.5042,2.44099473810617,14.8001963639138,..,3.66736976161101,5.4,9.1,45004645,7.03673,12.75838,..,603550,19.6301198096561,105.521204913122,9.35000038146973,..
United Arab Emirates,2016,100,97.17865,-2.63602754636887,-3.84719363008718,..,..,17.6081783608388,9.592,..,..,..,..,1.592,..,..,4.4659581193146,..,357045064669.843,2.98844182081464,51.287857064415,..,4.85217327351621,4.7,9,9269612,9.54885,24.52278,..,83600,0.0434947005242334,176.747648042171,1.63550198078156,..
United Kingdom,2016,100,99.76344,2.30355542393804,1.57567879797141,5.66075284952537,11.6098674,56.1748670126333,11.8,..,..,..,..,9.1,33.36391,37.4718,37.2992867660804,..,2650850178102.14,1.93579094969158,15.345098153069,..,0.233807641512925,2.7,4.4,65595565,19.44776,15.05392,..,243610,25.5971162999647,58.5823132453289,4.81319999694824,..
United States,2016,100,95.89206,0.97414448731621,0.235399481369242,4.78450726445276,17.7651263,51.6523481467354,12.4,..,..,..,..,8.4,..,..,22.6873963658036,..,18624475000000,1.48527919319147,16.890102942499,..,0.540861148853196,3.7,6.7,323405935,..,..,..,9831510,11.024841292815,26.579922387074,4.86920022964478,..
Uruguay,2016,100,98.34596,1.56374307310993,1.19647459093177,4.30152395038539,18.21254609,55.7091445054299,14.034,..,..,..,..,9.366,..,..,38.4252045735119,..,52687612261.5424,1.68979816237868,19.343249351629,99.15242,0.725579185083518,4.8,8.6,3444006,..,11.13129,..,176220,23.7093047211716,41.3102262381265,7.84060001373291,156.337694910717
Uzbekistan,2016,100,97.50505,3.92800702332103,2.13647678566633,9.3747642,..,47.7291260520074,22.8,..,..,..,..,4.9,..,..,18.3078628597444,..,67445712840.4013,7.80000000151786,11.6833355500732,100,6.69999998790169,12.9,23.9,31847900,10.43487,20.42443,..,447400,17.1559283190351,51.1534210628951,5.15999984741211,..
Vanuatu,2016,57.82,..,..,..,5.02,..,67.8222983540627,25.855,..,..,..,..,4.775,..,..,25.3285475068054,..,787942567.411846,4.00057448624516,..,..,..,11.9,27.6,270402,..,..,..,12190,16.6498050181773,..,..,..
"Venezuela, RB",2016,99.6038360595703,88.94373,..,..,6.54,..,52.2710704887865,19.03,..,..,..,..,5.609,..,..,..,..,..,..,..,98.75951,..,17,26.4,31568179,..,..,..,912050,..,..,..,4005.10218819637
Vietnam,2016,100,..,9.75477796382967,8.59709567428779,4.61775215880337,30.18576256,42.8589025256001,16.691,..,..,..,..,5.821,..,..,..,..,205276172134.901,6.21081166789989,24.9477150877034,..,11.9000388602207,10.8,21.3,94569072,..,19.62995,..,331230,..,184.686278311417,1.85150003433228,..
Virgin Islands (U.S.),2016,100,..,..,..,9.3561772,..,62.0224549770176,13,..,..,..,..,7.6,..,..,..,..,..,0.936995153473347,..,..,..,..,..,107510,..,..,..,350,..,111.027892561983,..,..
West Bank and Gaza,2016,100,92.30318,..,..,..,9.94927816,74.9449017071054,31.783,..,..,..,..,3.498,..,..,7.66989145495315,..,13425700000,4.70843525605618,-18.1912302524263,99.3837099999999,6.18832084291756,11.6,21.4,4551566,19.64335,23.84715,..,6020,6.09745481573913,74.541364696068,27.0751991271973,110.163751872949
"Yemen, Rep.",2016,71.6423492431641,83.31682,..,..,3.6,..,75.9001725764795,31.636,..,..,..,..,6.456,..,..,..,..,36436652465.1639,-13.621458438417,..,..,-10.5431659083008,27,55.4,27584213,..,26.93016,..,527970,..,..,..,..
Zambia,2016,27.2193374633789,..,..,..,1.06,34.28971543,90.7796634648112,38.131,..,..,..,..,7.78,..,..,22.2953692306268,..,20954754378.1394,3.75717780476374,32.5257984803191,..,1.91711166954607,22.7,62.4,16591390,..,..,..,752610,14.9371937731955,73.9585743505261,..,..
Zimbabwe,2016,38.1451377868652,..,-1.42831496699789,-3.70432993417585,1.91,-0.834098894,79.1953035239659,33.144,..,..,..,..,8.078,..,..,..,..,20548678100,0.75586925093063,-1.47059046099903,..,0.555004759101436,23.1,53.3,16150362,..,..,..,390760,..,51.2190246437312,..,..
Arab World,2016,88.7686540243445,84.2871,-1.56149947023214,-3.5347926570023,..,..,62.0574752897263,25.9277663555677,..,..,..,..,5.54867665702495,..,..,..,..,2513935702899.65,3.24239864815364,29.4382591386344,84.9456,2.71217155061873,17.6143451981348,37.4480239303103,406452690,14.54741,20.03295,..,11273300.9922791,..,82.6251569844471,..,..
Caribbean small states,2016,96.0163093060266,..,..,..,..,..,47.8549726089907,16.4835250079105,..,..,..,..,7.68467767511748,35.87399,38.94375,..,..,67665555626.4245,-1.86243211150828,..,..,4.72650148873821,12.5080597982279,19.5285721595415,7245472,16.40905,18.59734,..,434990,..,..,10.4822692916631,..
Central Europe and the Baltics,2016,100,94.66456,3.12758797330761,3.39133674728515,..,..,47.7590841839406,9.98166060732093,..,..,..,..,11.5980344668056,..,..,35.615363696585,..,1314649428199.32,3.15287457561905,25.7786701645246,..,5.33942233356053,2.96874889019823,5.5066694041777,102994343,10.01904,12.96013,..,1135391.00097656,17.3812105630497,123.493250343002,6.48854842867522,..
Early-demographic dividend,2016,86.7516274576338,93.83647,3.58814552896392,2.18072027158304,3.99360082859485,26.1405255438156,54.5257456319962,20.8797871049374,..,..,..,..,6.7259518388163,..,..,..,..,10478469295415.3,4.55850650152189,25.1338106820779,91.17678,4.36748296600516,21.603926017492,38.9667223300853,3170657660,21.59539,27.76426,..,34108218.0537415,..,50.6241814628056,..,..
East Asia & Pacific,2016,96.9142412144666,96.05758,3.62519110834374,2.92110943630657,..,..,43.122700348759,13.5049690285165,..,..,..,..,7.30663773642434,..,..,14.9822260924396,..,22511544018858.2,4.10520960664762,34.2458185400972,98.65097,..,8.1,16.4,2298726779,14.67755,16.9625,..,24827743.4039211,11.715761837406,54.0158035386459,..,..
East Asia & Pacific (excluding high income),2016,96.5807321938037,95.94667,6.00325633873346,5.23463761814043,..,..,41.8979750415402,14.0936947862706,..,..,..,..,7.17749847616022,..,..,10.1111621302265,..,13508699275921.3,6.33198229876078,42.4961606550414,98.57652,..,8.58300303278538,17.3116413944831,2053299126,14.90678,17.02812,..,16272875,9.83296389930091,47.0098029127223,..,..
East Asia & Pacific (IDA & IBRD countries),2016,97.2980303313578,95.99047,6.00325633873346,5.23151995519504,..,..,41.8726736420738,14.0969214435764,..,..,..,..,7.15667997731226,..,..,10.1119294908489,..,13482761895157.8,6.33230438468131,42.4953194786067,98.55658,..,8.55967306644997,17.2789239114422,2027896410,14.87259,17.00519,..,16152595,9.83320899016353,47.0088094084003,..,..
Euro area,2016,100,98.37455,2.42698841648088,2.10105474045945,..,..,54.6155982238025,9.60497137190793,..,..,..,..,9.84630264222738,..,..,36.6841445619367,..,11935033021358,1.80353799822697,24.4056506647066,99.74857,2.16211670233628,2.18637943189963,3.79039052302682,340617355,11.42949,13.09781,..,2759787.59277344,18.8467035749277,84.2691194714124,10.0263005560121,..
Europe & Central Asia,2016,99.9999740023915,97.17837,1.5657510011666,1.0911592200876,..,..,50.9630023391022,12.2330412709373,..,..,..,..,10.0133560816034,..,..,35.3614626452634,..,20283925294721.9,1.83272958843244,24.2100104212991,99.75331,2.22348599135624,4.9,9.4,911686319,11.31601,14.8278,..,28701919.9775925,19.0948654711768,80.077092828136,8.02614066804627,..
Europe & Central Asia (excluding high income),2016,99.9999426436103,95.60122,-1.414041172975,-2.00190974230779,..,..,47.4714749878432,14.8746961801596,..,..,..,..,10.2862296276475,..,..,30.6193831637896,..,2944402616015.28,1.50780153976584,26.0016382039017,99.71222,2.68025092908981,6.93409331383721,13.8684196253815,413234935,10.60975,18.36187,..,23484498.875,13.1945092090754,57.9706523296596,7.36963599145769,..
Europe & Central Asia (IDA & IBRD countries),2016,99.9999479518277,95.61523,-0.858657187434233,-1.38520168373418,..,..,47.2943887134832,14.4227243197914,..,..,..,..,10.29749942642,..,..,31.239812285107,..,3468035583953.44,1.7383533818643,25.6248110925819,99.72,3.00708684510415,6.69225562807126,13.3103621845134,455379371,10.45582,17.10687,..,23853768.875,13.635001572683,64.523787393295,7.31275284354916,..
European Union,2016,100,97.996,2.43511907501701,2.13428097325341,..,..,53.7197911344449,9.99166948766924,..,..,..,..,10.0397097394921,..,..,36.5630129146433,..,16493732605955.8,1.96632259741769,23.4158497273227,..,2.3134504477754,2.41794728404727,4.18528821214203,511218960,12.10599,13.27832,..,4384317.59277344,20.2383884427282,82.867490437171,8.53816904606869,..
Fragile and conflict affected situations,2016,48.9154546681541,75.99326,..,..,..,..,80.9900307234582,33.4676452445023,..,..,..,..,8.48632478889713,..,..,..,..,747106470807.938,5.18025397741218,12.2531438027519,72.11522,4.44013994457167,28.6209849295243,75.0480507399355,499508468,19.0278,30.40008,..,13157999.9922485,..,64.3782231404574,..,..
Heavily indebted poor countries (HIPC),2016,38.5314120525148,80.61811,4.97739544413042,2.14074386323206,3.57418599607686,16.9878957717418,87.1891365086707,36.3308309360128,..,..,..,..,8.39996483653189,..,..,..,..,672719512886.166,4.48087816769717,15.8241936644755,73.19111,5.13542391569905,27.5115238410479,73.5845105109028,744602976,21.27809,39.835,..,17874796.000061,..,58.2627133017335,..,..
